ObjectID,AccessionNumber,MediaXrefID,ImageURL,Filename,MediaType,MediaView,Rank,IsPrimary
96721,49.2831,86068,https://art.thewalters.org/images/raw/PS1_49.2831_VwB_DD_AT18-029959-tms.jpg,PS1_49.2831_VwB_DD_AT18-029959-tms.jpg,Image,view b,2,0
96721,49.2831,86069,https://art.thewalters.org/images/raw/PS1_49.2831_VwC_DD_AT18-029963-tms.jpg,PS1_49.2831_VwC_DD_AT18-029963-tms.jpg,Image,view c,3,0
96721,49.2831,86070,https://art.thewalters.org/images/raw/PS1_49.2831_VwD_DD_AT18-029965-tms.jpg,PS1_49.2831_VwD_DD_AT18-029965-tms.jpg,Image,view d,4,0
96721,49.2831,86071,https://art.thewalters.org/images/raw/PS1_49.2831_VwE_DD_AT18-029966-tms.jpg,PS1_49.2831_VwE_DD_AT18-029966-tms.jpg,Image,view e,5,0
96721,49.2831,86072,https://art.thewalters.org/images/raw/PS1_49.2831_VwF_DD_AT18-029975-tms.jpg,PS1_49.2831_VwF_DD_AT18-029975-tms.jpg,Image,view f,6,0
96721,49.2831,86073,https://art.thewalters.org/images/raw/PS1_49.2831_VwG_DD_AT18-029978-tms.jpg,PS1_49.2831_VwG_DD_AT18-029978-tms.jpg,Image,view g,7,0
96721,49.2831,86067,https://art.thewalters.org/images/raw/PS1_49.2831_VwA_DD_AT18-029958-tms.jpg,PS1_49.2831_VwA_DD_AT18-029958-tms.jpg,Image,view a,1,1
101705,49.2833,102161,https://art.thewalters.org/images/raw/PS4_49.2833_VwB_DD_AT24_48467_tms_RS454485.jpg,PS4_49.2833_VwB_DD_AT24_48467_tms_RS454485.jpg,Image,view b,2,0
101705,49.2833,102162,https://art.thewalters.org/images/raw/PS4_49.2833_VwC_DD_AT24_48468_tms_RS454489.jpg,PS4_49.2833_VwC_DD_AT24_48468_tms_RS454489.jpg,Image,view c,3,0
101705,49.2833,102163,https://art.thewalters.org/images/raw/PS4_49.2833_VwD_DD_AT24_48469_tms_RS454483.jpg,PS4_49.2833_VwD_DD_AT24_48469_tms_RS454483.jpg,Image,view d,4,0
101705,49.2833,102164,https://art.thewalters.org/images/raw/PS4_49.2833_VwE_DD_AT24_48471_tms_RS454487.jpg,PS4_49.2833_VwE_DD_AT24_48471_tms_RS454487.jpg,Image,view e,5,0
101705,49.2833,102165,https://art.thewalters.org/images/raw/PS4_49.2833_VwF_DD_AT24_48473_tms_RS454490.jpg,PS4_49.2833_VwF_DD_AT24_48473_tms_RS454490.jpg,Image,view f,6,0
101705,49.2833,102166,https://art.thewalters.org/images/raw/PS4_49.2833_VwG_DD_AT24_48484_tms_RS454484.jpg,PS4_49.2833_VwG_DD_AT24_48484_tms_RS454484.jpg,Image,view g,7,0
101705,49.2833,102167,https://art.thewalters.org/images/raw/PS4_49.2833_VwG_DD_AT24_48521_tms_RS454492.jpg,PS4_49.2833_VwG_DD_AT24_48521_tms_RS454492.jpg,Image,view g,8,0
101705,49.2833,102157,https://art.thewalters.org/images/raw/PS4_49.2833_3QtrTop_DD_AT24_48495_tms_RS454488.jpg,PS4_49.2833_3QtrTop_DD_AT24_48495_tms_RS454488.jpg,Image,top,9,0
101705,49.2833,102159,https://art.thewalters.org/images/raw/PS4_49.2833_Top_DD_AT24_48500_tms_RS454491.jpg,PS4_49.2833_Top_DD_AT24_48500_tms_RS454491.jpg,Image,top,10,0
101705,49.2833,102158,https://art.thewalters.org/images/raw/PS4_49.2833_Bot_DD_AT24_48504_tms_RS454486.jpg,PS4_49.2833_Bot_DD_AT24_48504_tms_RS454486.jpg,Image,bottom,11,0
101705,49.2833,102160,https://art.thewalters.org/images/raw/PS4_49.2833_VwA_DD_AT24_48466_tms_RS454482.jpg,PS4_49.2833_VwA_DD_AT24_48466_tms_RS454482.jpg,Image,view a,1,1
101652,49.2834,95059,https://art.thewalters.org/images/raw/PS4_49.2834_Fnt_DD_AT20_20386-tms.jpg,PS4_49.2834_Fnt_DD_AT20_20386-tms.jpg,Image,front,1,1
102049,49.2835.1,95077,https://art.thewalters.org/images/raw/PS4_49.2835.1_VwB_DD_AT20_18149-tms.jpg,PS4_49.2835.1_VwB_DD_AT20_18149-tms.jpg,Image,view b,2,0
102049,49.2835.1,94312,https://art.thewalters.org/images/raw/PS4_49.2835.1_Bot_DD_AT20_18222-tms.jpg,PS4_49.2835.1_Bot_DD_AT20_18222-tms.jpg,Image,bottom,3,0
102049,49.2835.1,94313,https://art.thewalters.org/images/raw/PS4_49.2835.1_Int_DD_AT20_18218-tms.jpg,PS4_49.2835.1_Int_DD_AT20_18218-tms.jpg,Image,interior,4,0
102049,49.2835.1,94458,https://art.thewalters.org/images/raw/PS4_49.2835_VwA_DD_AT20_18010_1-tms.jpg,PS4_49.2835_VwA_DD_AT20_18010_1-tms.jpg,Image,view a,5,0
102049,49.2835.1,94459,https://art.thewalters.org/images/raw/PS4_49.2835_VwA_DD_AT20_18031_1-tms.jpg,PS4_49.2835_VwA_DD_AT20_18031_1-tms.jpg,Image,view a,6,0
102049,49.2835.1,95076,https://art.thewalters.org/images/raw/PS4_49.2835.1_VwA_DD_AT20_18141-tms.jpg,PS4_49.2835.1_VwA_DD_AT20_18141-tms.jpg,Image,view a,1,1
102050,49.2835.2,94318,https://art.thewalters.org/images/raw/PS4_49.2835.2_VwA_DD_AT20_18170-tms.jpg,PS4_49.2835.2_VwA_DD_AT20_18170-tms.jpg,Image,view a,2,0
102050,49.2835.2,94317,https://art.thewalters.org/images/raw/PS4_49.2835.2_Int_DD_AT20_18179-tms.jpg,PS4_49.2835.2_Int_DD_AT20_18179-tms.jpg,Image,interior,3,0
102050,49.2835.2,94316,https://art.thewalters.org/images/raw/PS4_49.2835.2_Bot_DD_AT20_18181-tms.jpg,PS4_49.2835.2_Bot_DD_AT20_18181-tms.jpg,Image,Bottom,4,0
102050,49.2835.2,94319,https://art.thewalters.org/images/raw/PS4_49.2835.2_VwB_DD_AT20_18174-tms.jpg,PS4_49.2835.2_VwB_DD_AT20_18174-tms.jpg,Image,view b,1,1
102051,49.2835.3,95078,https://art.thewalters.org/images/raw/PS4_49.2835.3_VwA_DD_AT20_18185-tms.jpg,PS4_49.2835.3_VwA_DD_AT20_18185-tms.jpg,Image,view a,2,0
102051,49.2835.3,94323,https://art.thewalters.org/images/raw/PS4_49.2835.3_VwB_DD_AT20_18186-tms.jpg,PS4_49.2835.3_VwB_DD_AT20_18186-tms.jpg,Image,view b,3,0
102051,49.2835.3,94321,https://art.thewalters.org/images/raw/PS4_49.2835.3_Int_DD_AT20_18232-tms.jpg,PS4_49.2835.3_Int_DD_AT20_18232-tms.jpg,Image,interior,4,0
102051,49.2835.3,94320,https://art.thewalters.org/images/raw/PS4_49.2835.3_Bot_DD_AT20_18225-tms.jpg,PS4_49.2835.3_Bot_DD_AT20_18225-tms.jpg,Image,Bottom,5,0
102051,49.2835.3,95079,https://art.thewalters.org/images/raw/PS4_49.2835.3_VwC_DD_AT20_18190-tms.jpg,PS4_49.2835.3_VwC_DD_AT20_18190-tms.jpg,Image,view c,1,1
102052,49.2835.4,94327,https://art.thewalters.org/images/raw/PS4_49.2835.4_VwA_DD_AT20_18191-tms.jpg,PS4_49.2835.4_VwA_DD_AT20_18191-tms.jpg,Image,view a,2,0
102052,49.2835.4,94328,https://art.thewalters.org/images/raw/PS4_49.2835.4_VwB_DD_AT20_18192-tms.jpg,PS4_49.2835.4_VwB_DD_AT20_18192-tms.jpg,Image,view b,3,0
102052,49.2835.4,94326,https://art.thewalters.org/images/raw/PS4_49.2835.4_Int_DD_AT20_18198-tms.jpg,PS4_49.2835.4_Int_DD_AT20_18198-tms.jpg,Image,interior,4,0
102052,49.2835.4,94325,https://art.thewalters.org/images/raw/PS4_49.2835.4_Bot_DD_AT20_18195-tms.jpg,PS4_49.2835.4_Bot_DD_AT20_18195-tms.jpg,Image,Bottom,5,0
102052,49.2835.4,94329,https://art.thewalters.org/images/raw/PS4_49.2835.4_VwC_DD_AT20_18193-tms.jpg,PS4_49.2835.4_VwC_DD_AT20_18193-tms.jpg,Image,view c,1,1
102053,49.2835.5,94332,https://art.thewalters.org/images/raw/PS4_49.2835.5_VwA_DD_AT20_18203-tms.jpg,PS4_49.2835.5_VwA_DD_AT20_18203-tms.jpg,Image,view a,2,0
102053,49.2835.5,94333,https://art.thewalters.org/images/raw/PS4_49.2835.5_VwB_DD_AT20_18204-tms.jpg,PS4_49.2835.5_VwB_DD_AT20_18204-tms.jpg,Image,view b,3,0
102053,49.2835.5,94331,https://art.thewalters.org/images/raw/PS4_49.2835.5_Int_DD_AT20_18199-tms.jpg,PS4_49.2835.5_Int_DD_AT20_18199-tms.jpg,Image,interior,4,0
102053,49.2835.5,94330,https://art.thewalters.org/images/raw/PS4_49.2835.5_Bot_DD_AT20_18202-tms.jpg,PS4_49.2835.5_Bot_DD_AT20_18202-tms.jpg,Image,bottom,5,0
102053,49.2835.5,95081,https://art.thewalters.org/images/raw/PS4_49.2835.5_VwC_DD_AT20_18206-tms.jpg,PS4_49.2835.5_VwC_DD_AT20_18206-tms.jpg,Image,view c,1,1
102054,49.2835.6,94337,https://art.thewalters.org/images/raw/PS4_49.2835.6_VwA_DD_AT20_18207-tms.jpg,PS4_49.2835.6_VwA_DD_AT20_18207-tms.jpg,Image,view a,2,0
102054,49.2835.6,94338,https://art.thewalters.org/images/raw/PS4_49.2835.6_VwB_DD_AT20_18208-tms.jpg,PS4_49.2835.6_VwB_DD_AT20_18208-tms.jpg,Image,view b,3,0
102054,49.2835.6,94336,https://art.thewalters.org/images/raw/PS4_49.2835.6_Int_DD_AT20_18214-tms.jpg,PS4_49.2835.6_Int_DD_AT20_18214-tms.jpg,Image,interior,4,0
102054,49.2835.6,94335,https://art.thewalters.org/images/raw/PS4_49.2835.6_Bot_DD_AT20_18217-tms.jpg,PS4_49.2835.6_Bot_DD_AT20_18217-tms.jpg,Image,bottom,5,0
102054,49.2835.6,94339,https://art.thewalters.org/images/raw/PS4_49.2835.6_VwC_DD_AT20_18211-tms.jpg,PS4_49.2835.6_VwC_DD_AT20_18211-tms.jpg,Image,view c,1,1
103093,49.2836,103261,https://art.thewalters.org/images/raw/PS4_49.2836_Back_DD_AT24_55364_TMS 1.jpg,PS4_49.2836_Back_DD_AT24_55364_TMS 1.jpg,Image,back,2,0
103093,49.2836,102170,https://art.thewalters.org/images/raw/PS4_49.2836_Top_DD_AT24_55257_TMS.jpg,PS4_49.2836_Top_DD_AT24_55257_TMS.jpg,Image,Top,1,1
27092,49.285,86567,https://art.thewalters.org/images/raw/PS1_49.285_VwB_DD_AT18-030730-tms.jpg,PS1_49.285_VwB_DD_AT18-030730-tms.jpg,Image,view b,2,0
27092,49.285,86568,https://art.thewalters.org/images/raw/PS1_49.285_VwC_DD_AT18-030731-tms.jpg,PS1_49.285_VwC_DD_AT18-030731-tms.jpg,Image,view c,2,0
27092,49.285,86569,https://art.thewalters.org/images/raw/PS1_49.285_VwD_DD_AT18-030732-tms.jpg,PS1_49.285_VwD_DD_AT18-030732-tms.jpg,Image,view d,3,0
27092,49.285,86570,https://art.thewalters.org/images/raw/PS1_49.285_VwE_DD_AT18-030733-tms.jpg,PS1_49.285_VwE_DD_AT18-030733-tms.jpg,Image,view e,4,0
27092,49.285,86565,https://art.thewalters.org/images/raw/PS1_49.285_Bot_DD_AT18-030735-tms.jpg,PS1_49.285_Bot_DD_AT18-030735-tms.jpg,Image,bottom,6,0
27092,49.285,66398,https://art.thewalters.org/images/raw/RS281122_PL2_49.285_Fnt_BW-tms.jpg,RS281122_PL2_49.285_Fnt_BW-tms.jpg,Image,,7,0
27092,49.285,86566,https://art.thewalters.org/images/raw/PS1_49.285_VwA_DD_AT18-030729-tms.jpg,PS1_49.285_VwA_DD_AT18-030729-tms.jpg,Image,view a,1,1
4179,49.286,86580,https://art.thewalters.org/images/raw/PS1_49.286_VwB_DD_AT18-030808-tms.jpg,PS1_49.286_VwB_DD_AT18-030808-tms.jpg,Image,view b,2,0
4179,49.286,86581,https://art.thewalters.org/images/raw/PS1_49.286_VwC_DD_AT18-030809-tms.jpg,PS1_49.286_VwC_DD_AT18-030809-tms.jpg,Image,view c,2,0
4179,49.286,86582,https://art.thewalters.org/images/raw/PS1_49.286_VwD_DD_AT18-030810-tms.jpg,PS1_49.286_VwD_DD_AT18-030810-tms.jpg,Image,view d,3,0
4179,49.286,86583,https://art.thewalters.org/images/raw/PS1_49.286_VwE_DD_AT18-030811-tms.jpg,PS1_49.286_VwE_DD_AT18-030811-tms.jpg,Image,view e,4,0
4179,49.286,86578,https://art.thewalters.org/images/raw/PS1_49.286_Top_DD_AT18-030818-tms.jpg,PS1_49.286_Top_DD_AT18-030818-tms.jpg,Image,top,6,0
4179,49.286,86577,https://art.thewalters.org/images/raw/PS1_49.286_Bot_DD_AT18-030816-tms.jpg,PS1_49.286_Bot_DD_AT18-030816-tms.jpg,Image,bottom,7,0
4179,49.286,86579,https://art.thewalters.org/images/raw/PS1_49.286_VwA_DD_AT18-030807-tms.jpg,PS1_49.286_VwA_DD_AT18-030807-tms.jpg,Image,view a,1,1
16924,49.287,10651,https://art.thewalters.org/images/raw/PL9_49.287_Fnt_BW_6944.jpg,PL9_49.287_Fnt_BW_6944.jpg,Image,Front,1,1
14712,49.288,56146,https://art.thewalters.org/images/raw/PL2_49.288_Fnt_BW.jpg,PL2_49.288_Fnt_BW.jpg,Image,front,1,1
30535,49.296,91695,https://art.thewalters.org/images/raw/PS1_49.296_VwB_DD_AT19-037252-tms.jpg,PS1_49.296_VwB_DD_AT19-037252-tms.jpg,Image,view b,2,0
30535,49.296,91696,https://art.thewalters.org/images/raw/PS1_49.296_VwC_DD_AT19-037253-tms.jpg,PS1_49.296_VwC_DD_AT19-037253-tms.jpg,Image,view c,3,0
30535,49.296,91697,https://art.thewalters.org/images/raw/PS1_49.296_VwD_DD_AT19-037254-tms.jpg,PS1_49.296_VwD_DD_AT19-037254-tms.jpg,Image,view d,4,0
30535,49.296,91698,https://art.thewalters.org/images/raw/PS1_49.296_VwE_DD_AT19-037255-tms.jpg,PS1_49.296_VwE_DD_AT19-037255-tms.jpg,Image,view e,5,0
30535,49.296,91699,https://art.thewalters.org/images/raw/PS1_49.296_VwF_DD_AT19-037256-tms.jpg,PS1_49.296_VwF_DD_AT19-037256-tms.jpg,Image,view f,6,0
30535,49.296,91700,https://art.thewalters.org/images/raw/PS1_49.296_VwG_DD_AT19-037257-tms.jpg,PS1_49.296_VwG_DD_AT19-037257-tms.jpg,Image,view g,7,0
30535,49.296,91701,https://art.thewalters.org/images/raw/PS1_49.296_VwH_DD_AT19-037258-tms.jpg,PS1_49.296_VwH_DD_AT19-037258-tms.jpg,Image,view h,8,0
30535,49.296,91693,https://art.thewalters.org/images/raw/PS1_49.296_Top_DD_AT19-015934-tms.jpg,PS1_49.296_Top_DD_AT19-015934-tms.jpg,Image,top,9,0
30535,49.296,91692,https://art.thewalters.org/images/raw/PS1_49.296_Bot_DD_AT19-015935-tms.jpg,PS1_49.296_Bot_DD_AT19-015935-tms.jpg,Image,bottom,10,0
30535,49.296,73827,https://art.thewalters.org/images/raw/PS1_49.296_3Qtr_DD_T16-tms.jpg,PS1_49.296_3Qtr_DD_T16-tms.jpg,Image,three quarter,11,0
30535,49.296,73829,https://art.thewalters.org/images/raw/PS1_49.296_Fnt_DD_T16-tms.jpg,PS1_49.296_Fnt_DD_T16-tms.jpg,Image,front,12,0
30535,49.296,73828,https://art.thewalters.org/images/raw/PS1_49.296_Back_DD_T16-tms.jpg,PS1_49.296_Back_DD_T16-tms.jpg,Image,back,13,0
30535,49.296,91694,https://art.thewalters.org/images/raw/PS1_49.296_VwA_DD_AT19-037251-tms.jpg,PS1_49.296_VwA_DD_AT19-037251-tms.jpg,Image,view a,1,1
29384,49.298,91710,https://art.thewalters.org/images/raw/PS1_49.298_VwB_DD_AT19-037242-tms.jpg,PS1_49.298_VwB_DD_AT19-037242-tms.jpg,Image,view b,2,0
29384,49.298,91711,https://art.thewalters.org/images/raw/PS1_49.298_VwC_DD_AT19-037243-tms.jpg,PS1_49.298_VwC_DD_AT19-037243-tms.jpg,Image,view c,3,0
29384,49.298,91712,https://art.thewalters.org/images/raw/PS1_49.298_VwD_DD_AT19-037244-tms.jpg,PS1_49.298_VwD_DD_AT19-037244-tms.jpg,Image,view d,4,0
29384,49.298,91713,https://art.thewalters.org/images/raw/PS1_49.298_VwE_DD_AT19-037245-tms.jpg,PS1_49.298_VwE_DD_AT19-037245-tms.jpg,Image,view e,5,0
29384,49.298,91714,https://art.thewalters.org/images/raw/PS1_49.298_VwF_DD_AT19-037246-tms.jpg,PS1_49.298_VwF_DD_AT19-037246-tms.jpg,Image,view f,6,0
29384,49.298,91715,https://art.thewalters.org/images/raw/PS1_49.298_VwG_DD_AT19-037247-tms.jpg,PS1_49.298_VwG_DD_AT19-037247-tms.jpg,Image,view g,7,0
29384,49.298,91716,https://art.thewalters.org/images/raw/PS1_49.298_VwH_DD_AT19-037248-tms.jpg,PS1_49.298_VwH_DD_AT19-037248-tms.jpg,Image,view h,8,0
29384,49.298,91708,https://art.thewalters.org/images/raw/PS1_49.298_Top_DD_AT19-015936.jpg,PS1_49.298_Top_DD_AT19-015936.jpg,Image,top,9,0
29384,49.298,91707,https://art.thewalters.org/images/raw/PS1_49.298_Bot_DD_AT19-015939.jpg,PS1_49.298_Bot_DD_AT19-015939.jpg,Image,bottom,10,0
29384,49.298,73902,https://art.thewalters.org/images/raw/PS1_49.298_VwA_DD_T16-tms.jpg,PS1_49.298_VwA_DD_T16-tms.jpg,Image,view a,11,0
29384,49.298,73903,https://art.thewalters.org/images/raw/PS1_49.298_VwB_DD_T16-tms.jpg,PS1_49.298_VwB_DD_T16-tms.jpg,Image,view b,12,0
29384,49.298,91709,https://art.thewalters.org/images/raw/PS1_49.298_VwA_DD_AT19-037241-tms.jpg,PS1_49.298_VwA_DD_AT19-037241-tms.jpg,Image,view a,1,1
32,49.3,86599,https://art.thewalters.org/images/raw/PS1_49.3_VwB_DD_AT18-030711-tms.jpg,PS1_49.3_VwB_DD_AT18-030711-tms.jpg,Image,view b,2,0
32,49.3,86600,https://art.thewalters.org/images/raw/PS1_49.3_VwC_DD_AT18-030712-tms.jpg,PS1_49.3_VwC_DD_AT18-030712-tms.jpg,Image,view c,2,0
32,49.3,86601,https://art.thewalters.org/images/raw/PS1_49.3_VwD_DD_AT18-030713-tms.jpg,PS1_49.3_VwD_DD_AT18-030713-tms.jpg,Image,view d,3,0
32,49.3,86597,https://art.thewalters.org/images/raw/PS1_49.3_Top_DD_AT18-030715-tms.jpg,PS1_49.3_Top_DD_AT18-030715-tms.jpg,Image,top,4,0
32,49.3,86596,https://art.thewalters.org/images/raw/PS1_49.3_Bot_DD_AT18-030714-tms.jpg,PS1_49.3_Bot_DD_AT18-030714-tms.jpg,Image,bottom,5,0
32,49.3,83061,https://art.thewalters.org/images/raw/PS1_49.3_SideA_DD_T17-tms.jpg,PS1_49.3_SideA_DD_T17-tms.jpg,Image,side,6,0
32,49.3,83062,https://art.thewalters.org/images/raw/PS1_49.3_SideB_DD_T17-tms.jpg,PS1_49.3_SideB_DD_T17-tms.jpg,Image,side,7,0
32,49.3,83063,https://art.thewalters.org/images/raw/PS1_49.3_SideC_DD_T17-tms.jpg,PS1_49.3_SideC_DD_T17-tms.jpg,Image,side,8,0
32,49.3,83064,https://art.thewalters.org/images/raw/PS1_49.3_SideD_DD_T17-tms.jpg,PS1_49.3_SideD_DD_T17-tms.jpg,Image,side,9,0
32,49.3,83065,https://art.thewalters.org/images/raw/PS1_49.3_Top_DD_T17-tms.jpg,PS1_49.3_Top_DD_T17-tms.jpg,Image,top,10,0
32,49.3,83060,https://art.thewalters.org/images/raw/PS1_49.3_Bot_DD_T17-tms.jpg,PS1_49.3_Bot_DD_T17-tms.jpg,Image,bottom,11,0
32,49.3,86598,https://art.thewalters.org/images/raw/PS1_49.3_VwA_DD_AT18-030710-tms.jpg,PS1_49.3_VwA_DD_AT18-030710-tms.jpg,Image,view a,1,1
5379,49.305,5247,https://art.thewalters.org/images/raw/PL9_49.305_Fnt_BW_PL90.jpg,PL9_49.305_Fnt_BW_PL90.jpg,Image,Front,1,1
2085,49.307,74984,https://art.thewalters.org/images/raw/PS1_49.307_Opn_DD_T16-tms.jpg,PS1_49.307_Opn_DD_T16-tms.jpg,Image,open,2,0
2085,49.307,74983,https://art.thewalters.org/images/raw/PS1_49.307_Mrk_DD_T16-tms.jpg,PS1_49.307_Mrk_DD_T16-tms.jpg,Image,mark,3,0
2085,49.307,74982,https://art.thewalters.org/images/raw/PS1_49.307_Closd_DD_T16-tms.jpg,PS1_49.307_Closd_DD_T16-tms.jpg,Image,closed,1,1
14682,49.323,8588,https://art.thewalters.org/images/raw/PS1_49.323_MrkA_DD_T06.jpg,PS1_49.323_MrkA_DD_T06.jpg,Image,Mark,2,0
14682,49.323,8589,https://art.thewalters.org/images/raw/PS1_49.323_Prof_DD_T06.jpg,PS1_49.323_Prof_DD_T06.jpg,Image,Profile,3,0
14682,49.323,8587,https://art.thewalters.org/images/raw/PS1_49.323_Int_DD_T06.jpg,PS1_49.323_Int_DD_T06.jpg,Image,Interior,1,1
8635,49.337,5248,https://art.thewalters.org/images/raw/PL9_49.337_Fnt_BW_H61.jpg,PL9_49.337_Fnt_BW_H61.jpg,Image,Front,1,1
10244,49.338,11679,https://art.thewalters.org/images/raw/PL7_49.338_VwB_BW.jpg,PL7_49.338_VwB_BW.jpg,Image,Detail,1,1
15712,49.339,20965,https://art.thewalters.org/images/raw/PS1_49.339_Side_DD_T09.jpg,PS1_49.339_Side_DD_T09.jpg,Image,Side,2,0
15712,49.339,20852,https://art.thewalters.org/images/raw/PS1_49.339_3Qtr_DD_T09.jpg,PS1_49.339_3Qtr_DD_T09.jpg,Image,Three Quarter,1,1
30056,49.342,20967,https://art.thewalters.org/images/raw/PS1_49.342_Side_DD_T09.jpg,PS1_49.342_Side_DD_T09.jpg,Image,Side,2,0
30056,49.342,8591,https://art.thewalters.org/images/raw/PS1_49.342_Prof_DD_T06.jpg,PS1_49.342_Prof_DD_T06.jpg,Image,Profile,3,0
30056,49.342,8590,https://art.thewalters.org/images/raw/PS1_49.342_MrkA_DD_T06.jpg,PS1_49.342_MrkA_DD_T06.jpg,Image,Mark,4,0
30056,49.342,20966,https://art.thewalters.org/images/raw/PS1_49.342_3Qtr_DD_T09.jpg,PS1_49.342_3Qtr_DD_T09.jpg,Image,Three Quarter,1,1
22987,49.344,20969,https://art.thewalters.org/images/raw/PS1_49.344_TopBot_DD_T09.jpg,PS1_49.344_TopBot_DD_T09.jpg,Image,Bottom,2,0
22987,49.344,20968,https://art.thewalters.org/images/raw/PS1_49.344_3Qtr_DD_T09.jpg,PS1_49.344_3Qtr_DD_T09.jpg,Image,Three Quarter,1,1
25591,49.353,8594,https://art.thewalters.org/images/raw/PS1_49.353_MrkA_DD_T06.jpg,PS1_49.353_MrkA_DD_T06.jpg,Image,Mark,2,0
25591,49.353,8595,https://art.thewalters.org/images/raw/PS1_49.353_Prof_DD_T06.jpg,PS1_49.353_Prof_DD_T06.jpg,Image,Profile,1,1
26380,49.354,8599,https://art.thewalters.org/images/raw/PS1_49.354_Opn_DD_T06.jpg,PS1_49.354_Opn_DD_T06.jpg,Image,Open,2,0
26380,49.354,8598,https://art.thewalters.org/images/raw/PS1_49.354_Clsd_DD_T06.jpg,PS1_49.354_Clsd_DD_T06.jpg,Image,Closed,1,1
9068,49.356,8603,https://art.thewalters.org/images/raw/PS1_49.356_Prof_DD_T06.jpg,PS1_49.356_Prof_DD_T06.jpg,Image,Profile,1,1
32375,49.357,8605,https://art.thewalters.org/images/raw/PS1_49.357_MrkA_DD_T06.jpg,PS1_49.357_MrkA_DD_T06.jpg,Image,Mark,2,0
32375,49.357,8604,https://art.thewalters.org/images/raw/PS1_49.357_Fnt_DD_T06.jpg,PS1_49.357_Fnt_DD_T06.jpg,Image,Front,1,1
39347,49.36,86592,https://art.thewalters.org/images/raw/PS1_49.36_VwB_DD_AT18-030700-tms.jpg,PS1_49.36_VwB_DD_AT18-030700-tms.jpg,Image,view b,2,0
39347,49.36,86593,https://art.thewalters.org/images/raw/PS1_49.36_VwC_DD_AT18-030701-tms.jpg,PS1_49.36_VwC_DD_AT18-030701-tms.jpg,Image,view c,2,0
39347,49.36,86594,https://art.thewalters.org/images/raw/PS1_49.36_VwD_DD_AT18-030702-tms.jpg,PS1_49.36_VwD_DD_AT18-030702-tms.jpg,Image,view d,3,0
39347,49.36,86595,https://art.thewalters.org/images/raw/PS1_49.36_VwE_DD_AT18-030705-tms.jpg,PS1_49.36_VwE_DD_AT18-030705-tms.jpg,Image,view e,4,0
39347,49.36,86590,https://art.thewalters.org/images/raw/PS1_49.36_Top_DD_AT18-030703-tms.jpg,PS1_49.36_Top_DD_AT18-030703-tms.jpg,Image,top,5,0
39347,49.36,86589,https://art.thewalters.org/images/raw/PS1_49.36_Bot_DD_AT18-030704-tms.jpg,PS1_49.36_Bot_DD_AT18-030704-tms.jpg,Image,bottom,7,0
39347,49.36,86591,https://art.thewalters.org/images/raw/PS1_49.36_VwA_DD_AT18-030699-tms.jpg,PS1_49.36_VwA_DD_AT18-030699-tms.jpg,Image,view a,1,1
21445,49.383,5251,https://art.thewalters.org/images/raw/PL9_49.383_Fnt_BW_T83.jpg,PL9_49.383_Fnt_BW_T83.jpg,Image,Front,1,1
1101,49.386,91720,https://art.thewalters.org/images/raw/PS1_49.386_VwB_DD_AT19-037227-tms.jpg,PS1_49.386_VwB_DD_AT19-037227-tms.jpg,Image,view b,2,0
1101,49.386,91721,https://art.thewalters.org/images/raw/PS1_49.386_VwC_DD_AT19-037228-tms.jpg,PS1_49.386_VwC_DD_AT19-037228-tms.jpg,Image,view c,3,0
1101,49.386,91722,https://art.thewalters.org/images/raw/PS1_49.386_VwD_DD_AT19-037229-tms.jpg,PS1_49.386_VwD_DD_AT19-037229-tms.jpg,Image,view d,4,0
1101,49.386,91723,https://art.thewalters.org/images/raw/PS1_49.386_VwE_DD_AT19-037230-tms.jpg,PS1_49.386_VwE_DD_AT19-037230-tms.jpg,Image,view e,5,0
1101,49.386,91724,https://art.thewalters.org/images/raw/PS1_49.386_VwF_DD_AT19-037231-tms.jpg,PS1_49.386_VwF_DD_AT19-037231-tms.jpg,Image,view f,6,0
1101,49.386,91718,https://art.thewalters.org/images/raw/PS1_49.386_Top_DD_AT19-015947-tms.jpg,PS1_49.386_Top_DD_AT19-015947-tms.jpg,Image,top,7,0
1101,49.386,91717,https://art.thewalters.org/images/raw/PS1_49.386_Bot_DD_AT19-015949-tms.jpg,PS1_49.386_Bot_DD_AT19-015949-tms.jpg,Image,bottom,8,0
1101,49.386,91719,https://art.thewalters.org/images/raw/PS1_49.386_VwA_DD_AT19-037226-tms.jpg,PS1_49.386_VwA_DD_AT19-037226-tms.jpg,Image,view a,1,1
25622,49.387,75901,https://art.thewalters.org/images/raw/PL7_49.387_Fnt_TR_T90II-tms.jpg,PL7_49.387_Fnt_TR_T90II-tms.jpg,Image,front,1,1
33575,49.390,91728,https://art.thewalters.org/images/raw/PS1_49.390_VwB_DD_AT19-037233-tms.jpg,PS1_49.390_VwB_DD_AT19-037233-tms.jpg,Image,view b,2,0
33575,49.390,91729,https://art.thewalters.org/images/raw/PS1_49.390_VwC_DD_AT19-037234-tms.jpg,PS1_49.390_VwC_DD_AT19-037234-tms.jpg,Image,view c,3,0
33575,49.390,91730,https://art.thewalters.org/images/raw/PS1_49.390_VwD_DD_AT19-037235-tms.jpg,PS1_49.390_VwD_DD_AT19-037235-tms.jpg,Image,view d,4,0
